Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Festival Foods - Tesla Supercharger,2415 Westowne Avenue,,Oshkosh,WI,54904,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-8,44.028778,-88.592528,2021-10-11,122264,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Fort Drum Service Plaza - Tesla Supercharger,184 Florida's Turnpike,,Okeechobee,FL,34972,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,27.60089,-80.82286,2021-10-11,122265,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Fred Meyer - Tesla Supercharger,18805 US-2,,Monroe,WA,98272,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,200-9,47.862572,-121.976585,2021-10-11,122266,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Guildford Town Centre - Tesla Supercharger,10355 152 Street,,Surrey,BC,V3R 7C1,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,20,,Tesla,https://www.tesla.com/supercharger,200-9,49.192336,-122.806141,2021-10-11,122267,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Hôtel Universel - Tesla Supercharger,311 Boulevard de l'Hôtel de Ville,,Rivière-du-Loup,QC,G5R 5S4,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.82017,-69.558776,2021-10-11,122268,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,HOTEL,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Halte 174 - Tesla Supercharger,14 Rue Sainte Anne,,Yamachiche,QC,G0X 3L0,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-8,46.26221,-72.876971,2021-10-11,122269,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Hard Rock Hotel & Casino - Tesla Supercharger,50 US-50,,Stateline,NV,89449,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,14,,Tesla,https://www.tesla.com/supercharger,200-8,38.963432,-119.940516,2021-10-11,122270,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,High Valley Center - Tesla Supercharger,6250 US Highway 285,,Poncha Springs,CO,81242,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,38.511445,-106.076212,2021-10-11,122271,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Holiday Inn Express - Plymouth - Tesla Supercharger,840 U.S. 64,,Plymouth,NC,27962,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,35.850587,-76.756116,2021-10-11,122272,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Holiday Inn Express & Suites Kingsville - Tesla Supercharger,2400 South US Hwy 77,,Kingsville,TX,78363,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,27.493808,-97.844399,2021-10-11,122273,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Hope Hotel - Tesla Supercharger,830-840 Fraser Ave,,Hope,BC,V0X 1L0,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,49.378355,-121.442633,2021-10-11,122274,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Hotel Indigo Los Angeles Downtown - Tesla Supercharger,899 South Francisco Street,,Los Angeles,CA,90015,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,34.04753,-118.264429,2021-10-11,122275,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Irving Oil - Tesla Supercharger,170 Aulac Road,,Aulac,NB,E4L 2X2,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,45.871365,-64.280266,2021-10-11,122276,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Irving Oil - Tesla Supercharger,382 Rue Saint Jean,,Saint Leonard,NB,E7E 2B6,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,47.168758,-67.918038,2021-10-11,122277,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Irving Oil - Tesla Supercharger,415 Nevers Road,,Waasis,NB,E3B 9E1,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,45.851693,-66.560627,2021-10-11,122278,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Jackson Whole Grocer & Cafe - Tesla Supercharger,1155 US-89,,Jackson,WY,83001,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,43.463995,-110.794875,2021-10-11,122279,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Kamloops Visitor Center - Tesla Supercharger,1290 Trans-Canada Hwy,,Kamloops,BC,V2C 6R3,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-8,50.655257,-120.368307,2021-10-11,122280,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Kennebunk Service Plaza Northbound - Tesla Supercharger,25.5 Mile Maine Turnpike,,Kennebunk,ME,04043,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,43.4095,-70.558523,2021-10-11,122281,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Kennebunk Service Plaza Southbound - Tesla Supercharger,25.5 Mile Maine Turnpike,,Kennebunk,ME,04043,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,43.41103,-70.56076,2021-10-11,122282,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Kum & Go - Tesla Supercharger,600 MN-4,,Sherburn,MN,56171,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,43.661514,-94.732824,2021-10-11,122283,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,La Ferme - Tesla Supercharger,50 Rue de la Ferme,,Baie-Saint-Paul,QC,G3ZOG2,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,200-9,47.435862,-70.506317,2021-10-11,122284,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Lenox Square - Tesla Supercharger,3393 Peachtree Road Northeast,,Atlanta,GA,30326,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,33.846487,-84.360172,2021-10-11,122285,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Madrid 2.0 - Tesla Supercharger,180 Rang du Moulin Rouge,,Saint-Léonard-d'Aston,QC,J0C 1M0,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,46.05841,-72.313145,2021-10-11,122286,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Mapleview Centre - Tesla Supercharger,900 Maple Avenue,,Burlington,ON,L7S 2J8,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,200-9,43.326276,-79.822231,2021-10-11,122287,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Meadowvale - Tesla Supercharger,3155 Argentia Road,,Mississauga,ON,L5N 8E1,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,200-8,43.598406,-79.786219,2021-10-11,122288,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Meijer - Tesla Supercharger,1676 Westpark Drive,,Bowling Green,KY,42104,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,36.955196,-86.438854,2021-10-11,122289,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Meijer - Tesla Supercharger,2988 Walker Avenue,,Walker,MI,49544,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4,,Tesla,https://www.tesla.com/supercharger,200-9,43.018222,-85.723981,2021-10-11,122290,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Meijer - Tesla Supercharger,3900 W US Hwy 10,,Ludington,MI,49431,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,43.957103,-86.376093,2021-10-11,122291,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Meijer - Tesla Supercharger,3955 US Highway 31 South,,Traverse City,MI,49684,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,44.744688,-85.64404,2021-10-11,122292,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Mesa Mall - Tesla Supercharger,2424 U.S-6,,Grand Junction,CO,81505,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-8,39.090758,-108.604325,2021-10-11,122293,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Metro Casselman - Tesla Supercharger,21 Richer Close,,Casselman,ON,K0A 1M0,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,200-8,45.30471,-75.081805,2021-10-11,122294,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,New Earth Market - Tesla Supercharger,1475 Tharp Road,,Yuba City,CA,95993,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,39.147922,-121.647839,2021-10-11,122295,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,NEWCITY - Tesla Supercharger,1457 North Halstead Ave,,Chicago,IL,60610,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,41.908065,-87.646836,2021-10-11,122296,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Outlet Shoppes at Oklahoma City - Tesla Supercharger,7624 West Reno Ave #380,,Oklahoma City,OK,73127,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,35.461664,-97.65144,2021-10-11,122297,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Pea Soup Andersen's - Tesla Supercharger,12411 CA-33,,Gustine,CA,95322,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,200-9,37.109356,-121.017599,2021-10-11,122298,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Place Vertu Shopping Centre - Tesla Supercharger,3131 Cote Vertu Boulevard,,Saint-Laurent,QC,H4R 1Y8,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,45.500429,-73.707966,2021-10-11,122299,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,PS Food Mart #1034 - Tesla Supercharger,15252 US Highway 27 N,,Marshall,MI,49068,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,42.291857,-84.964097,2021-10-11,122300,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Quartier DIX30 - Tesla Supercharger,6000 Boulevard Rome,,Brossard,QC,J4Y 0B6,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,200-9,45.442023,-73.440894,2021-10-11,122301,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,Quinte Mall - Tesla Supercharger,390 North Front Street,,Belleville,ON,K8P 3E1,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,20,,Tesla,https://www.tesla.com/supercharger,200-9,44.187864,-77.398877,2021-10-11,122302,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
ELEC,River History Museum - Tesla Supercharger,1765  East Main,,Green River,UT,84525,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,38.993577,-110.140513,2021-10-11,122303,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Rockaway Town Plaza - Tesla Supercharger,395 Mount Hope Avenue,,Rockaway,NJ,07866,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,200-8,40.908505,-74.55736,2021-10-11,122304,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Rudy's Country Store and BBQ - Tesla Supercharger,14620 Northwest Freeway,,Houston,TX,77040,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,29.867201,-95.537839,2021-10-11,122305,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Rudy's Country Store and BBQ - Tesla Supercharger,20500 Southwest Freeway,,Richmond,TX,77469,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,29.561606,-95.695317,2021-10-11,122306,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Santana Row - Winchester Garage - Tesla Supercharger,330 South Winchester,,San Jose,CA,95128,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,26,,Tesla,https://www.tesla.com/supercharger,200-9,37.321909,-121.949106,2021-10-11,122307,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Santana Row - Winchester Garage - Valet - Tesla Supercharger,330 South Winchester Santana Row,,San Jose,CA,95128,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,37.321457,-121.948941,2021-10-11,122308,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Sheetz - Tesla Supercharger,1102 7th Street,,Parkersburg,WV,26101,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-8,39.263087,-81.544872,2021-10-11,122309,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Sheetz - Tesla Supercharger,1250 Richmond Avenue,,Stauton,VA,24402,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,38.133369,-79.043478,2021-10-11,122310,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Sheetz - Tesla Supercharger,2615 Nicholson Road & Wexford Bayne Road,,Franklin Park,PA,15143,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,40.613216,-80.100066,2021-10-11,122311,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Sheetz - Tesla Supercharger,7821 U.S. 30,,North Huntingdon,PA,15642,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,40.314129,-79.671387,2021-10-11,122312,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,SmartCentre Mascouche - Tesla Supercharger,155 Montée Masson,,Mascouche,QC,J7K 3B4,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,200-8,45.723296,-73.618624,2021-10-11,122313,2021-11-04 18:37:47 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,,
